0.27, 0, 0, 5, 0.721838, 0, 1570.11, -2971.973, -9.679012, 0.004559922, 0.07619628, 55.28103, 1.718321, 1.270703, 3.930832
0.8899994, -1, 0.0580608, 12.84014, 1.194573, 0.0938670478598941219548475347, 32194.46, -3122.897, -9.679012, 0.004559922, 0.07619628, 251.4177, 1.713882, 1.244464, 4.271109
 
0.8999994, -1, 0.0480608, 13.04283, 1.203401, 0.1025004111278807835745801675, 33230.17, -3125.401, -9.679012, 0.004559922, 0.07619628, 255.4615, 1.713477, 1.24404, 4.276597
 
0.9099994, -1, 0.03806081, 13.24714, 1.212246, 0.1088867999030573711381715474, 34290.12, -3127.908, -9.679012, 0.004559922, 0.07619628, 259.5365, 1.713177, 1.243617, 4.282085
 
0.9199994, -1, 0.02806081, 13.45318, 1.221189, 0.1130839263322200932013571338, 35374.72, -3130.417, -9.679012, 0.004559922, 0.07619628, 263.6429, 1.712981, 1.243194, 4.287574
 
0.9299994, -1, 0.01806081, 13.66079, 1.230095, 0.1151485577795452625204417987, 36484.35, -3132.929, -9.679012, 0.004559922, 0.07619628, 267.7807, 1.712884, 1.242771, 4.293062
 
0.9399994, -1, 0.008060807, 13.87015, 1.239099, 0.1151383661883139846728703591, 37619.45, -3135.443, -9.679012, 0.004559922, 0.07619628, 271.9503, 1.712885, 1.242348, 4.298551
 
0.9499994, -1, -0.001939192, 14.08116, 1.248121, 0.1131054955183961778293524055, 38780.42, -3137.959, -9.679012, 0.004559922, 0.07619628, 276.1518, 1.71298, 1.241924, 4.304039
 
0.9599994, -1, -0.01193919, 14.29383, 1.257159, 0.1091033159368924022475258643, 39967.64, -3140.477, -9.679012, 0.004559922, 0.07619628, 280.3852, 1.713167, 1.241501, 4.309527
 
0.9699994, -1, -0.02193919, 14.50823, 1.266269, 0.1031840317089461351446396748, 41181.61, -3142.997, -9.679012, 0.004559922, 0.07619628, 284.651, 1.713445, 1.241078, 4.315015
 
